05.10.17.747,0,0,0
05.10.17.856,0,0,0
05.10.18.5,0,0,0
05.10.18.5,0,0,0
05.10.18.501,0,0,0
05.10.18.502,0,0,0
05.10.18.502,0,0,0
05.10.18.503,0,0,0
05.10.18.503,0,0,0
05.10.18.504,0,0,0
05.10.18.505,0,0,0
05.10.18.505,0,0,0
05.10.18.506,0,0,0
05.10.18.506,0,0,0
05.10.18.507,0,0,0
05.10.18.507,0,0,0
05.10.18.508,0,0,0
05.10.18.508,0,0,0
05.10.18.525,0,0,0
05.10.18.529,0,0,0
05.10.18.549,0,0,0
05.10.18.567,0,0,0
05.10.18.587,0,0,0
05.10.18.608,0,0,0
05.10.18.629,0,0,0
05.10.18.652,0,0,0
05.10.18.671,0,0,0
05.10.18.688,0,0,0
05.10.18.711,0,0,0
05.10.18.73,0,0,0
05.10.18.749,0,0,0
05.10.18.768,0,0,0
05.10.18.786,0,0,0
05.10.18.807,0,0,0
05.10.18.828,0,0,0
05.10.18.848,0,0,0
05.10.18.868,0,0,0
05.10.18.887,0,0,0
05.10.18.908,0,0,0
05.10.18.93,0,0,0
05.10.18.95,0,0,0
05.10.18.967,0,0,0
05.10.18.99,0,0,0
05.10.19.008,0,0,0
05.10.19.029,0,0,0
05.10.19.05,0,0,0
05.10.19.068,0,0,0
05.10.19.089,0,0,0
05.10.19.108,0,0,0
05.10.19.128,0,0,0
05.10.19.149,0,0,0
05.10.19.168,0,0,0
05.10.19.187,0,0,0
05.10.19.21,0,0,0
05.10.19.227,0,0,0
05.10.19.247,0,0,0
05.10.19.27,0,0,0
05.10.19.287,0.005805943,-0.3698951,0.2818484
05.10.19.317,0.005881391,-0.3734217,0.268687
05.10.19.331,0.005720368,-0.3773967,0.253852
05.10.19.35,0.005661847,-0.3800024,0.244267
05.10.19.37,0.005627665,-0.383785,0.2300108
05.10.19.387,0.006033287,-0.3793433,0.2465875
05.10.19.407,0.005905443,-0.3807433,0.2413628
05.10.19.429,0.005870024,-0.3811311,0.2399154
05.10.19.447,0.005870024,-0.3811311,0.2399154
05.10.19.468,0.005870024,-0.3811311,0.2399154
05.10.19.486,0.005870025,-0.3811311,0.2399154
05.10.19.507,0.005870024,-0.3811311,0.2399154
05.10.19.526,0.005870024,-0.3811311,0.2399154
05.10.19.549,0.005870024,-0.3811311,0.2399154
05.10.19.566,0.005870024,-0.3811311,0.2399154
05.10.19.587,0.005870025,-0.3811311,0.2399154
05.10.19.61,0.005870025,-0.3811311,0.2399154
05.10.19.628,0.005870024,-0.3811311,0.2399154
05.10.19.649,0.005870025,-0.3811311,0.2399154
